Discipline,FinalOutcome,Sum of SatisfactionRating,Year,Quarter,Month,Day,Sum of SessionLengthMin,StudentLevel,TaskType,Sum of TotalPrompts,UsedAgain,Sum of AI_AssistanceLevel
Math,Assignment Completed,5,2024,Qtr 4,November,3,17.31,Undergraduate,Homework Help,5,TRUE,5
Math,Assignment Completed,5,2024,Qtr 4,November,3,20.93,Undergraduate,Studying,9,TRUE,5
Math,Assignment Completed,5,2024,Qtr 4,November,3,4.78,Undergraduate,Writing,2,TRUE,5
Math,Assignment Completed,2.5,2024,Qtr 4,November,4,10.22,Graduate,Coding,2,TRUE,2
Math,Assignment Completed,5,2024,Qtr 4,November,4,8.85,Undergraduate,Coding,2,TRUE,5
Math,Assignment Completed,3.2,2024,Qtr 4,November,4,11.4,Undergraduate,Homework Help,2,FALSE,3
Math,Assignment Completed,4.3,2024,Qtr 4,November,5,4.45,Graduate,Coding,1,TRUE,4
Math,Assignment Completed,4.7,2024,Qtr 4,November,5,27.54,Graduate,Studying,12,TRUE,5
Math,Assignment Completed,3.8,2024,Qtr 4,November,8,60.03,Graduate,Writing,26,TRUE,5
Math,Assignment Completed,4.4,2024,Qtr 4,November,8,2.49,High School,Writing,1,TRUE,4
Math,Assignment Completed,1.9,2024,Qtr 4,November,8,12.69,Undergraduate,Coding,4,TRUE,2
Math,Assignment Completed,4.6,2024,Qtr 4,November,8,14.84,Undergraduate,Homework Help,3,FALSE,5
Math,Assignment Completed,4.2,2024,Qtr 4,November,9,16.81,Graduate,Studying,3,TRUE,4
Math,Assignment Completed,2.1,2024,Qtr 4,November,9,10.51,Graduate,Writing,3,TRUE,2
Math,Assignment Completed,2.4,2024,Qtr 4,November,11,14.54,Graduate,Writing,3,FALSE,3
Math,Assignment Completed,2.7,2024,Qtr 4,November,12,13.44,Undergraduate,Homework Help,2,TRUE,3
Math,Assignment Completed,3.2,2024,Qtr 4,November,13,21.36,High School,Homework Help,4,FALSE,3
Math,Assignment Completed,5,2024,Qtr 4,November,13,9.32,Undergraduate,Homework Help,1,TRUE,4
Math,Assignment Completed,2.6,2024,Qtr 4,November,13,34.45,Undergraduate,Research,9,TRUE,3
Math,Assignment Completed,9.1,2024,Qtr 4,November,13,56.32,Undergraduate,Studying,14,TRUE,8
Math,Assignment Completed,4.1,2024,Qtr 4,November,13,31.17,Undergraduate,Writing,7,TRUE,5
Math,Assignment Completed,7.3,2024,Qtr 4,November,14,21.03,Undergraduate,Writing,6,TRUE,8
Math,Assignment Completed,3.8,2024,Qtr 4,November,17,43.4,Undergraduate,Homework Help,15,TRUE,4
Math,Assignment Completed,4.6,2024,Qtr 4,November,17,3.51,Undergraduate,Writing,1,TRUE,4
Math,Assignment Completed,2.9,2024,Qtr 4,November,18,23.32,Undergraduate,Studying,9,FALSE,4
Math,Assignment Completed,4.2,2024,Qtr 4,November,18,50.57,Undergraduate,Writing,10,FALSE,4
Math,Assignment Completed,4.9,2024,Qtr 4,November,19,26.47,Graduate,Coding,11,TRUE,4
Math,Assignment Completed,2.6,2024,Qtr 4,November,20,35.57,Graduate,Studying,7,TRUE,4
Math,Assignment Completed,2.9,2024,Qtr 4,November,20,7.37,Graduate,Writing,1,TRUE,4
Math,Assignment Completed,4.9,2024,Qtr 4,November,21,3.48,Graduate,Coding,1,TRUE,5
Math,Assignment Completed,3.6,2024,Qtr 4,November,21,25.63,High School,Studying,7,TRUE,4
Math,Assignment Completed,2.8,2024,Qtr 4,November,22,40.15,Undergraduate,Homework Help,10,FALSE,3
Math,Assignment Completed,3.8,2024,Qtr 4,November,22,22.19,Undergraduate,Studying,7,TRUE,3
Math,Assignment Completed,3.9,2024,Qtr 4,November,23,8.32,Undergraduate,Studying,2,FALSE,4
Math,Assignment Completed,2.7,2024,Qtr 4,November,24,14.95,Graduate,Writing,3,TRUE,2
Math,Assignment Completed,4.3,2024,Qtr 4,November,24,38.39,Undergraduate,Coding,17,TRUE,4
Math,Assignment Completed,2.8,2024,Qtr 4,November,24,37.17,Undergraduate,Homework Help,7,TRUE,2
Math,Assignment Completed,3.5,2024,Qtr 4,November,24,33.29,Undergraduate,Studying,7,TRUE,4
Math,Assignment Completed,3,2024,Qtr 4,November,25,12.93,Undergraduate,Coding,3,TRUE,4
Math,Assignment Completed,3.4,2024,Qtr 4,November,25,9.99,Undergraduate,Homework Help,2,TRUE,4
Math,Assignment Completed,4,2024,Qtr 4,November,25,11.42,Undergraduate,Writing,5,TRUE,4
Math,Assignment Completed,1.2,2024,Qtr 4,November,26,35.75,Graduate,Homework Help,11,TRUE,1
Math,Assignment Completed,1,2024,Qtr 4,November,26,19.49,Undergraduate,Studying,4,TRUE,2
Math,Assignment Completed,4.6,2024,Qtr 4,November,28,20.62,Graduate,Research,8,FALSE,4
Math,Assignment Completed,2.2,2024,Qtr 4,November,28,12.39,High School,Writing,2,TRUE,2
Math,Assignment Completed,3.3,2024,Qtr 4,November,28,12.65,Undergraduate,Coding,2,FALSE,3
Math,Assignment Completed,2.4,2024,Qtr 4,November,28,13.49,Undergraduate,Writing,4,TRUE,2
Math,Assignment Completed,2.3,2024,Qtr 4,November,29,38.79,High School,Research,9,TRUE,3
Math,Assignment Completed,5,2024,Qtr 4,November,29,3.02,Undergraduate,Coding,1,TRUE,5
Math,Assignment Completed,3.3,2024,Qtr 4,November,30,54.14,Undergraduate,Studying,13,TRUE,3
Math,Assignment Completed,12.3,2024,Qtr 4,November,30,45.15,Undergraduate,Writing,12,TRUE,13
Math,Assignment Completed,4,2024,Qtr 4,December,1,15.9,Undergraduate,Coding,5,TRUE,3
Math,Assignment Completed,3.9,2024,Qtr 4,December,1,14.83,Undergraduate,Homework Help,3,TRUE,4
Math,Assignment Completed,14.2,2024,Qtr 4,December,1,110.27,Undergraduate,Writing,28,TRUE,11
Math,Assignment Completed,5,2024,Qtr 4,December,2,17.01,High School,Writing,3,TRUE,4
Math,Assignment Completed,2.9,2024,Qtr 4,December,2,15.5,Undergraduate,Coding,7,TRUE,3
Math,Assignment Completed,4.2,2024,Qtr 4,December,3,54.18,Undergraduate,Writing,18,FALSE,4
Math,Assignment Completed,2.3,2024,Qtr 4,December,4,36.56,Graduate,Studying,11,TRUE,3
Math,Assignment Completed,2.1,2024,Qtr 4,December,4,8.14,Graduate,Writing,3,TRUE,3
Math,Assignment Completed,4.7,2024,Qtr 4,December,4,42.93,High School,Homework Help,20,TRUE,4
Math,Assignment Completed,2.5,2024,Qtr 4,December,5,45.8,Undergraduate,Coding,15,FALSE,4
Math,Assignment Completed,3.1,2024,Qtr 4,December,5,28.64,Undergraduate,Studying,5,TRUE,2
Math,Assignment Completed,3.9,2024,Qtr 4,December,6,16.32,Graduate,Writing,3,TRUE,3
Math,Assignment Completed,4.1,2024,Qtr 4,December,6,4.02,Undergraduate,Coding,2,FALSE,5
Math,Assignment Completed,1.3,2024,Qtr 4,December,6,23.26,Undergraduate,Writing,6,TRUE,2
Math,Assignment Completed,4.5,2024,Qtr 4,December,7,16.04,Undergraduate,Coding,3,TRUE,4
Math,Assignment Completed,3,2024,Qtr 4,December,7,71.98,Undergraduate,Writing,16,TRUE,3
Math,Assignment Completed,4.8,2024,Qtr 4,December,8,14.32,Graduate,Writing,2,TRUE,5
Math,Assignment Completed,4.9,2024,Qtr 4,December,8,18.26,Undergraduate,Studying,4,FALSE,5
Math,Assignment Completed,3.9,2024,Qtr 4,December,8,9.89,Undergraduate,Writing,2,TRUE,4
Math,Assignment Completed,4.5,2024,Qtr 4,December,9,11.6,High School,Writing,4,TRUE,4
Math,Assignment Completed,3.4,2024,Qtr 4,December,14,12.62,High School,Homework Help,3,TRUE,4
Math,Assignment Completed,1.8,2024,Qtr 4,December,14,53.07,Undergraduate,Coding,17,TRUE,3
Math,Assignment Completed,2.5,2024,Qtr 4,December,14,11.01,Undergraduate,Research,4,TRUE,3
Math,Assignment Completed,4.5,2024,Qtr 4,December,15,25.7,High School,Studying,8,TRUE,4
Math,Assignment Completed,3.3,2024,Qtr 4,December,15,19.14,Undergraduate,Coding,5,TRUE,4
Math,Assignment Completed,3.9,2024,Qtr 4,December,16,54.52,Graduate,Homework Help,11,FALSE,4
Math,Assignment Completed,4.4,2024,Qtr 4,December,16,6.29,High School,Brainstorming,2,TRUE,3
Math,Assignment Completed,3.4,2024,Qtr 4,December,16,16.06,Undergraduate,Studying,3,TRUE,4
Math,Assignment Completed,3.9,2024,Qtr 4,December,17,18.05,Undergraduate,Homework Help,4,TRUE,5
Math,Assignment Completed,5,2024,Qtr 4,December,18,15.46,Graduate,Writing,3,TRUE,5
Math,Assignment Completed,5,2024,Qtr 4,December,19,7.54,Graduate,Writing,3,TRUE,5
Math,Assignment Completed,6.5,2024,Qtr 4,December,20,10.37,Undergraduate,Coding,2,TRUE,7
Math,Assignment Completed,5,2024,Qtr 4,December,21,17.85,Undergraduate,Writing,5,TRUE,3
Math,Assignment Completed,1.1,2024,Qtr 4,December,23,11.05,Graduate,Homework Help,2,TRUE,2
Math,Assignment Completed,3,2024,Qtr 4,December,23,39.41,Graduate,Writing,8,TRUE,3
Math,Assignment Completed,2.4,2024,Qtr 4,December,23,20.45,Undergraduate,Writing,6,TRUE,2
Math,Assignment Completed,4,2024,Qtr 4,December,24,19.54,Undergraduate,Brainstorming,4,TRUE,4
Math,Assignment Completed,1,2024,Qtr 4,December,25,21.34,Undergraduate,Studying,6,TRUE,1
Math,Assignment Completed,2.1,2024,Qtr 4,December,26,9.83,Graduate,Coding,3,TRUE,2
Math,Assignment Completed,2.3,2024,Qtr 4,December,26,37.24,High School,Studying,9,TRUE,2
Math,Assignment Completed,4.3,2024,Qtr 4,December,26,10.23,Undergraduate,Brainstorming,4,TRUE,4
Math,Assignment Completed,3.8,2024,Qtr 4,December,26,21.77,Undergraduate,Studying,5,TRUE,4
Math,Assignment Completed,4.8,2024,Qtr 4,December,27,17.5,Undergraduate,Homework Help,8,FALSE,4
Math,Assignment Completed,4.4,2024,Qtr 4,December,27,3.41,Undergraduate,Homework Help,1,TRUE,5
Math,Assignment Completed,5,2024,Qtr 4,December,29,11.3,High School,Writing,2,TRUE,5
Math,Assignment Completed,3.4,2024,Qtr 4,December,30,25.73,Graduate,Homework Help,7,FALSE,3
Math,Assignment Completed,2.3,2024,Qtr 4,December,31,15.08,Undergraduate,Homework Help,6,TRUE,3
Math,Assignment Completed,2.2,2024,Qtr 4,December,31,6.3,Undergraduate,Writing,2,TRUE,2
Math,Assignment Completed,2.2,2025,Qtr 1,January,1,27.14,Graduate,Homework Help,13,TRUE,3
Math,Assignment Completed,5,2025,Qtr 1,January,1,25.31,High School,Writing,8,TRUE,4
Math,Assignment Completed,3.5,2025,Qtr 1,January,2,33.33,Undergraduate,Studying,9,TRUE,4
Math,Assignment Completed,4.8,2025,Qtr 1,January,4,31.5,Graduate,Writing,9,TRUE,5
Math,Assignment Completed,3.4,2025,Qtr 1,January,4,13.7,Undergraduate,Homework Help,3,FALSE,3
Math,Assignment Completed,2.1,2025,Qtr 1,January,5,16.68,Graduate,Studying,7,TRUE,2
Math,Assignment Completed,1.5,2025,Qtr 1,January,6,9.46,Graduate,Studying,1,TRUE,2
Math,Assignment Completed,4.5,2025,Qtr 1,January,6,22.5,Undergraduate,Coding,6,TRUE,5
Math,Assignment Completed,6.3,2025,Qtr 1,January,6,90.39,Undergraduate,Homework Help,29,TRUE,6
Math,Assignment Completed,9.6,2025,Qtr 1,January,8,9.39,Undergraduate,Coding,2,TRUE,10
Math,Assignment Completed,3.4,2025,Qtr 1,January,9,45.82,Undergraduate,Homework Help,9,TRUE,4
Math,Assignment Completed,3.7,2025,Qtr 1,January,11,26.17,Graduate,Writing,10,FALSE,3
Math,Assignment Completed,3.6,2025,Qtr 1,January,11,9.95,High School,Brainstorming,1,TRUE,3
Math,Assignment Completed,5,2025,Qtr 1,January,11,15.18,Undergraduate,Homework Help,3,TRUE,5
Math,Assignment Completed,3.2,2025,Qtr 1,January,12,15.92,Undergraduate,Coding,4,TRUE,3
Math,Assignment Completed,2.6,2025,Qtr 1,January,12,20.13,Undergraduate,Studying,6,TRUE,3
Math,Assignment Completed,3,2025,Qtr 1,January,13,20.14,Undergraduate,Writing,8,TRUE,3
Math,Assignment Completed,2.2,2025,Qtr 1,January,14,23.92,Undergraduate,Writing,6,TRUE,3
Math,Assignment Completed,1.4,2025,Qtr 1,January,15,22.05,Graduate,Homework Help,4,TRUE,2
Math,Assignment Completed,3.6,2025,Qtr 1,January,15,7.36,Undergraduate,Coding,2,TRUE,3
Math,Assignment Completed,1,2025,Qtr 1,January,16,27.29,Undergraduate,Studying,5,TRUE,2
Math,Assignment Completed,7.5,2025,Qtr 1,January,16,27.83,Undergraduate,Writing,9,TRUE,6
Math,Assignment Completed,5,2025,Qtr 1,January,17,29.71,High School,Coding,10,TRUE,5
Math,Assignment Completed,5,2025,Qtr 1,January,17,25.17,Undergraduate,Writing,11,FALSE,4
Math,Assignment Completed,5,2025,Qtr 1,January,17,19,Undergraduate,Writing,6,TRUE,4
Math,Assignment Completed,2.6,2025,Qtr 1,January,18,21.99,Graduate,Coding,7,TRUE,3
Math,Assignment Completed,4.6,2025,Qtr 1,January,19,12.09,Graduate,Coding,3,TRUE,4
Math,Assignment Completed,2.1,2025,Qtr 1,January,19,46.26,High School,Coding,13,TRUE,2
Math,Assignment Completed,1.9,2025,Qtr 1,January,19,19.73,Undergraduate,Coding,4,TRUE,2
Math,Assignment Completed,3.1,2025,Qtr 1,January,19,26.44,Undergraduate,Studying,9,TRUE,4
Math,Assignment Completed,4.1,2025,Qtr 1,January,19,60.91,Undergraduate,Writing,14,TRUE,4
Math,Assignment Completed,3.6,2025,Qtr 1,January,20,17.24,Graduate,Research,4,TRUE,3
Math,Assignment Completed,3.1,2025,Qtr 1,January,20,8.7,High School,Research,3,TRUE,3
Math,Assignment Completed,1.8,2025,Qtr 1,January,20,6.94,High School,Writing,2,TRUE,2
Math,Assignment Completed,4.5,2025,Qtr 1,January,20,11.99,Undergraduate,Homework Help,2,TRUE,4
Math,Assignment Completed,1.7,2025,Qtr 1,January,20,16.13,Undergraduate,Writing,4,TRUE,4
Math,Assignment Completed,4.8,2025,Qtr 1,January,21,32.71,Undergraduate,Studying,9,TRUE,5
Math,Assignment Completed,4.4,2025,Qtr 1,January,22,21.52,High School,Homework Help,8,FALSE,4
Math,Assignment Completed,3.6,2025,Qtr 1,January,22,10.36,Undergraduate,Research,2,TRUE,4
Math,Assignment Completed,2.9,2025,Qtr 1,January,23,32.01,High School,Coding,12,TRUE,2
Math,Assignment Completed,4.1,2025,Qtr 1,January,23,40.08,Undergraduate,Coding,9,TRUE,4
Math,Assignment Completed,2.9,2025,Qtr 1,January,25,48.56,Undergraduate,Coding,15,TRUE,3
Math,Assignment Completed,1,2025,Qtr 1,January,27,10.93,Graduate,Coding,2,TRUE,1
Math,Assignment Completed,2.2,2025,Qtr 1,January,28,32.72,Graduate,Writing,12,TRUE,2
Math,Assignment Completed,1.3,2025,Qtr 1,January,28,1.66,Undergraduate,Writing,1,TRUE,2
Math,Assignment Completed,1.6,2025,Qtr 1,January,29,21.05,High School,Research,7,FALSE,2
Math,Assignment Completed,1.9,2025,Qtr 1,January,29,6.53,Undergraduate,Homework Help,1,FALSE,3
Math,Assignment Completed,3.3,2025,Qtr 1,January,29,4.61,Undergraduate,Studying,1,FALSE,3
Math,Assignment Completed,5.4,2025,Qtr 1,January,29,44.84,Undergraduate,Writing,11,FALSE,5
Math,Assignment Completed,4.4,2025,Qtr 1,January,30,6.64,High School,Homework Help,1,TRUE,3
Math,Assignment Completed,2.4,2025,Qtr 1,January,30,15.17,Undergraduate,Homework Help,7,TRUE,4
Math,Assignment Completed,3.2,2025,Qtr 1,January,31,21.78,Graduate,Writing,10,FALSE,3
Math,Assignment Completed,3.1,2025,Qtr 1,January,31,7.22,High School,Coding,2,TRUE,3
Math,Assignment Completed,4.2,2025,Qtr 1,January,31,21.9,Undergraduate,Studying,10,FALSE,4
Math,Assignment Completed,1,2025,Qtr 1,February,1,26.49,Undergraduate,Studying,8,FALSE,2
Math,Assignment Completed,3.2,2025,Qtr 1,February,2,3.83,Graduate,Writing,1,TRUE,3
Math,Assignment Completed,2.9,2025,Qtr 1,February,3,69.07,Graduate,Studying,14,TRUE,3
Math,Assignment Completed,1.4,2025,Qtr 1,February,3,20.91,Undergraduate,Coding,6,TRUE,1
Math,Assignment Completed,3.2,2025,Qtr 1,February,4,25.03,Undergraduate,Coding,6,TRUE,3
Math,Assignment Completed,3.1,2025,Qtr 1,February,4,51.62,Undergraduate,Writing,20,TRUE,3
Math,Assignment Completed,2.9,2025,Qtr 1,February,5,5.61,High School,Coding,1,TRUE,3
Math,Assignment Completed,5,2025,Qtr 1,February,5,14.45,High School,Writing,6,TRUE,5
Math,Assignment Completed,3,2025,Qtr 1,February,6,6.06,Undergraduate,Homework Help,1,FALSE,3
Math,Assignment Completed,4,2025,Qtr 1,February,6,10.87,Undergraduate,Studying,2,FALSE,3
Math,Assignment Completed,2.9,2025,Qtr 1,February,7,29.64,High School,Homework Help,8,TRUE,3
Math,Assignment Completed,4.1,2025,Qtr 1,February,7,83.25,Undergraduate,Coding,22,FALSE,3
Math,Assignment Completed,4.6,2025,Qtr 1,February,7,6.24,Undergraduate,Studying,2,TRUE,5
Math,Assignment Completed,2,2025,Qtr 1,February,7,24.6,Undergraduate,Writing,5,TRUE,2
Math,Assignment Completed,4.9,2025,Qtr 1,February,8,5.18,Graduate,Studying,1,TRUE,4
Math,Assignment Completed,2.5,2025,Qtr 1,February,8,11.33,Graduate,Writing,4,TRUE,3
Math,Assignment Completed,2.8,2025,Qtr 1,February,8,9.06,Undergraduate,Studying,1,TRUE,3
Math,Assignment Completed,8.4,2025,Qtr 1,February,9,53.04,Undergraduate,Homework Help,14,TRUE,7
Math,Assignment Completed,7.7,2025,Qtr 1,February,9,35.69,Undergraduate,Writing,13,TRUE,8
Math,Assignment Completed,3.3,2025,Qtr 1,February,10,7.29,High School,Writing,2,TRUE,6
Math,Assignment Completed,3.8,2025,Qtr 1,February,10,20.38,Undergraduate,Studying,5,TRUE,4
Math,Assignment Completed,4.1,2025,Qtr 1,February,11,29.53,Undergraduate,Coding,6,TRUE,4
Math,Assignment Completed,1.9,2025,Qtr 1,February,11,21.81,Undergraduate,Homework Help,5,TRUE,2
Math,Assignment Completed,3.2,2025,Qtr 1,February,13,60.7,High School,Research,20,TRUE,4
Math,Assignment Completed,4,2025,Qtr 1,February,13,3.96,Undergraduate,Homework Help,1,TRUE,4
Math,Assignment Completed,1.5,2025,Qtr 1,February,14,31.76,Undergraduate,Coding,8,TRUE,2
Math,Assignment Completed,4.1,2025,Qtr 1,February,14,30.7,Undergraduate,Writing,9,FALSE,4
Math,Assignment Completed,4.1,2025,Qtr 1,February,15,14.73,Graduate,Coding,3,FALSE,4
Math,Assignment Completed,4.5,2025,Qtr 1,February,16,69.17,Undergraduate,Research,16,TRUE,4
Math,Assignment Completed,7.7,2025,Qtr 1,February,16,15,Undergraduate,Writing,4,TRUE,8
Math,Assignment Completed,1.1,2025,Qtr 1,February,18,29.41,Graduate,Brainstorming,9,TRUE,3
Math,Assignment Completed,3.3,2025,Qtr 1,February,18,3.81,High School,Writing,1,TRUE,4
Math,Assignment Completed,3,2025,Qtr 1,February,18,34.53,Undergraduate,Brainstorming,12,FALSE,2
Math,Assignment Completed,4.1,2025,Qtr 1,February,19,9.67,Undergraduate,Coding,2,FALSE,4
Math,Assignment Completed,4.5,2025,Qtr 1,February,19,1.31,Undergraduate,Writing,1,TRUE,5
Math,Assignment Completed,2.1,2025,Qtr 1,February,21,7.36,High School,Studying,2,TRUE,2
Math,Assignment Completed,3.4,2025,Qtr 1,February,21,14.27,Undergraduate,Studying,3,TRUE,4
Math,Assignment Completed,6.7,2025,Qtr 1,February,21,25.89,Undergraduate,Writing,6,TRUE,8
Math,Assignment Completed,3.2,2025,Qtr 1,February,24,19.18,Graduate,Coding,5,TRUE,3
Math,Assignment Completed,1.9,2025,Qtr 1,February,24,24.52,High School,Writing,6,FALSE,2
Math,Assignment Completed,6.3,2025,Qtr 1,February,24,32.77,Undergraduate,Coding,9,TRUE,8
Math,Assignment Completed,4,2025,Qtr 1,February,25,21.37,Graduate,Coding,6,TRUE,4
Math,Assignment Completed,3.7,2025,Qtr 1,February,25,1.06,Undergraduate,Coding,1,TRUE,3
Math,Assignment Completed,3.3,2025,Qtr 1,February,26,40.35,Graduate,Coding,8,TRUE,2
Math,Assignment Completed,1.6,2025,Qtr 1,February,26,42.51,Undergraduate,Homework Help,10,FALSE,2
Math,Assignment Completed,4.2,2025,Qtr 1,February,27,20.48,Undergraduate,Writing,6,TRUE,4
Math,Assignment Completed,5,2025,Qtr 1,February,28,16.67,Graduate,Homework Help,7,FALSE,5
Math,Assignment Completed,4.5,2025,Qtr 1,February,28,26.52,Undergraduate,Writing,9,TRUE,4
Math,Assignment Completed,7.6,2025,Qtr 1,March,1,39.05,Undergraduate,Coding,13,FALSE,8
Math,Assignment Completed,4.9,2025,Qtr 1,March,4,20.52,Graduate,Coding,6,FALSE,4
Math,Assignment Completed,4.3,2025,Qtr 1,March,4,37.25,Undergraduate,Writing,8,TRUE,5
Math,Assignment Completed,5,2025,Qtr 1,March,5,12.43,Undergraduate,Studying,2,FALSE,4
Math,Assignment Completed,5,2025,Qtr 1,March,6,33.49,Graduate,Homework Help,8,TRUE,5
Math,Assignment Completed,2.8,2025,Qtr 1,March,6,20,High School,Research,6,TRUE,3
Math,Assignment Completed,4.7,2025,Qtr 1,March,6,9.78,Undergraduate,Homework Help,4,TRUE,4
Math,Assignment Completed,3.8,2025,Qtr 1,March,7,5.48,Undergraduate,Coding,2,FALSE,4
Math,Assignment Completed,2.5,2025,Qtr 1,March,9,14.78,Undergraduate,Coding,7,FALSE,3
Math,Assignment Completed,1,2025,Qtr 1,March,9,12.84,Undergraduate,Homework Help,2,FALSE,2
Math,Assignment Completed,1.9,2025,Qtr 1,March,9,11.55,Undergraduate,Studying,3,TRUE,3
Math,Assignment Completed,3.7,2025,Qtr 1,March,10,21.69,Undergraduate,Brainstorming,6,FALSE,3
Math,Assignment Completed,5.1,2025,Qtr 1,March,10,37.08,Undergraduate,Coding,15,TRUE,5
Math,Assignment Completed,4.5,2025,Qtr 1,March,10,12.99,Undergraduate,Homework Help,5,TRUE,5
Math,Assignment Completed,2.9,2025,Qtr 1,March,10,11.95,Undergraduate,Writing,4,TRUE,3
Math,Assignment Completed,2.8,2025,Qtr 1,March,11,33.86,Undergraduate,Writing,14,TRUE,3
Math,Assignment Completed,3.5,2025,Qtr 1,March,12,19.46,Undergraduate,Writing,3,TRUE,5
Math,Assignment Completed,3.8,2025,Qtr 1,March,13,25.3,Graduate,Writing,11,TRUE,4
Math,Assignment Completed,2.9,2025,Qtr 1,March,13,11.58,Undergraduate,Studying,3,TRUE,3
Math,Assignment Completed,2.9,2025,Qtr 1,March,15,5.05,High School,Homework Help,2,TRUE,2
Math,Assignment Completed,5,2025,Qtr 1,March,15,38.64,Undergraduate,Coding,13,TRUE,4
Math,Assignment Completed,1.4,2025,Qtr 1,March,15,14.02,Undergraduate,Homework Help,3,TRUE,3
Math,Assignment Completed,2.5,2025,Qtr 1,March,15,24.62,Undergraduate,Studying,10,TRUE,3
Math,Assignment Completed,3.6,2025,Qtr 1,March,16,35.28,Graduate,Studying,14,TRUE,4
Math,Assignment Completed,4.1,2025,Qtr 1,March,16,12.48,Undergraduate,Coding,2,TRUE,3
Math,Assignment Completed,3.6,2025,Qtr 1,March,16,32.54,Undergraduate,Writing,14,FALSE,5
Math,Assignment Completed,3.4,2025,Qtr 1,March,17,26.43,Undergraduate,Writing,7,TRUE,4
Math,Assignment Completed,2.5,2025,Qtr 1,March,19,6.9,High School,Homework Help,1,FALSE,4
Math,Assignment Completed,2.7,2025,Qtr 1,March,19,5.65,Undergraduate,Studying,2,FALSE,2
Math,Assignment Completed,5,2025,Qtr 1,March,21,28.47,High School,Studying,6,TRUE,3
Math,Assignment Completed,2.5,2025,Qtr 1,March,21,15.78,Undergraduate,Writing,3,TRUE,4
Math,Assignment Completed,2.2,2025,Qtr 1,March,23,4.31,Graduate,Writing,1,TRUE,3
Math,Assignment Completed,3.2,2025,Qtr 1,March,23,33.33,High School,Writing,7,FALSE,3
Math,Assignment Completed,1.7,2025,Qtr 1,March,25,8.92,Undergraduate,Writing,4,FALSE,2
Math,Assignment Completed,3.9,2025,Qtr 1,March,27,14.21,Undergraduate,Writing,3,TRUE,3
Math,Assignment Completed,8.8,2025,Qtr 1,March,28,22.38,High School,Writing,5,TRUE,7
Math,Assignment Completed,5,2025,Qtr 1,March,29,26.06,Undergraduate,Writing,6,TRUE,5
Math,Assignment Completed,2.6,2025,Qtr 1,March,30,19.71,Graduate,Homework Help,5,TRUE,3
